Index	Loss
207	1.920863
208	1.704020
209	1.639934
210	1.929620
211	1.234881
212	1.795071
213	2.004352
214	1.876387
215	1.333323
216	1.725303
217	1.072591
218	1.660292
219	1.675396
220	1.320847
221	2.023478
222	1.907021
223	1.553538
224	2.095843
225	1.995257
226	1.737553
227	1.695405
228	1.749834
229	1.566463
230	1.489421
231	1.546747
232	1.854683
233	1.756592
234	1.783554
235	1.477933
236	1.858472
237	1.965575
238	1.581470
239	1.593574
240	1.583666
241	1.581361
242	1.648677
243	2.063469
244	1.689315
245	1.930389
246	1.715329
247	1.872387
248	1.576060
249	1.262053
250	1.938437
251	1.735784
252	1.651747
253	1.300072
254	1.667880
255	1.926464
256	1.490532
257	1.909555
258	1.990249
259	1.725539
260	2.142683
261	1.500605
262	1.594790
263	1.975846
264	1.672812
265	2.123776
266	1.509377
267	1.920634
268	1.368669
269	1.812788
270	1.605951
271	1.393885
272	1.761891
273	1.591586
274	1.978989
275	2.048461
276	1.670683
277	1.262476
278	1.707954
279	1.576111
280	2.040468
281	1.939573
282	1.521141
283	1.566964
284	1.461705
285	1.617261
286	1.827962
287	1.762501
288	1.327984
289	2.091655
290	1.767316
291	1.545651
292	1.498531
293	1.376017
294	1.423525
295	1.812114
296	1.477125
297	1.324815
298	2.204642
299	1.784502
300	1.518038
301	1.589536
302	1.560484
303	2.075083
304	1.515737
305	1.697340
306	1.679793
307	1.443883
308	2.086525
309	1.468699
310	1.659235
311	1.243873
312	1.386170
313	1.950893
314	1.597988
315	2.392527
316	1.980823
317	1.321860
318	2.045291
319	1.307734
320	1.478147
321	1.486067
322	1.183178
323	1.936560
324	1.659639
325	1.658381
326	1.683374
327	1.929855
328	1.754518
329	1.870052
330	1.789799
331	1.524676
332	1.661273
333	1.444163
334	1.570902
335	1.686376
336	1.829117
337	1.921428
338	1.510983
339	1.364003
340	1.961663
341	2.055772
342	1.871878
343	1.876974
344	1.845576
345	1.578462
346	1.496734
347	1.409589
348	1.776478
349	1.942087
350	1.605976
351	1.828210
352	1.453692
353	1.940749
354	1.983535
355	1.554297
356	1.580342
357	1.442448
358	1.915411
359	1.358726
360	1.307859
361	1.518132
362	1.732316
363	1.584448
364	1.596756
365	1.868783
366	1.596320
367	1.491516
368	1.705679
369	1.614268
370	1.801239
371	2.464096
372	1.462588
373	1.721136
374	1.511684
375	1.710355
376	1.487341
377	2.125001
378	1.883345
379	2.062747
380	1.584842
381	1.979122
382	1.864693
383	1.142533
384	1.652193
385	1.423255
386	1.498340
387	2.034275
388	1.497722
389	1.624569
390	1.821036
391	1.783722
392	1.679458
393	1.667650
394	2.207452
395	1.692298
396	1.367073
397	1.971568
398	1.439904
399	1.123500
400	1.749578
401	1.768800
402	1.330215
403	1.958312
404	1.413811
405	1.826688
406	2.560528
407	1.496068
408	1.997052
409	1.564916
410	1.687296
411	1.907774
412	2.047773
413	1.599425
414	1.789310
415	1.279574
416	2.068434
417	1.698463
418	1.587003
419	1.346710
420	1.690168
421	1.528761
422	1.448515
423	1.825503
424	1.727434
425	1.449342
426	1.522680
427	1.345587
428	1.595082
429	1.744855
430	1.607772
431	1.672605
432	1.774941
433	1.358385
434	1.352022
435	1.864191
436	1.963692
437	1.855696
438	1.837838
439	1.853098
440	1.441685
441	1.431209
442	1.783383
443	1.273283
444	1.951592
445	1.595086
446	1.517313
447	2.109462
448	1.191558
449	2.048382
450	1.239039
451	1.574454
452	1.719747
453	1.674397
454	1.232864
455	1.909342
456	1.467986
457	2.030774
458	1.728320
459	1.653285
460	1.536014
461	1.831189
462	2.040214
463	1.550666
464	1.390649
465	1.641505
466	1.562495
467	1.292887
468	1.180863
469	1.459628
470	1.292826
471	2.056201
472	1.833122
473	1.840252
474	1.677471
475	1.932297
476	1.510720
477	1.406522
478	1.880116
479	1.976625
480	2.099436
481	1.892364
482	1.765222
483	1.654029
484	1.599520
485	1.538472
486	1.769333
487	2.214468
488	1.437475
489	1.558100
490	1.988164
491	1.757134
492	1.275568
493	1.834409
494	1.368881
495	1.356831
496	1.827522
497	2.141263
498	1.608883
499	1.996334
500	1.413752
501	1.729865
502	1.339164
503	2.177374
504	1.802042
505	1.569351
506	1.703483
507	1.947996
508	1.788006
509	1.462562
510	1.978749
511	1.568296
512	1.874611
513	1.979311
514	1.326686
515	1.693209
516	1.695851
517	2.160708
518	1.338506
519	1.564477
520	1.439077
521	1.363914
522	1.637277
523	1.614133
524	1.599345
525	1.734907
526	1.848431
527	1.502913
528	1.800970
529	2.260020
530	1.844615
531	1.998515
532	1.897050
533	1.358914
534	1.738638
535	1.952176
536	1.381005
537	1.757750
538	1.569261
539	1.685181
540	1.480700
541	1.768209
542	1.249659
543	1.964977
544	1.485662
545	1.726206
546	1.691123
547	1.785584
548	1.587977
549	2.055098
550	1.904339
551	1.508666
552	1.445087
553	1.590331
554	1.407428
555	1.570327
556	1.678081
557	1.379229
558	1.516674
559	1.619944
560	1.685392
561	1.273765
562	1.544999
563	1.499711
564	1.784893
565	1.777458
566	1.970513
567	1.609480
568	1.197003
569	1.776429
570	1.953408
571	1.691685
572	1.599338
573	1.904146
574	1.599714
575	1.512234
576	1.627726
577	1.820698
578	1.332536
579	1.852669
580	1.815917
581	1.658711
582	1.742507
583	1.485077
584	1.664527
585	1.501670
586	2.534567
587	2.045300
588	1.547505
589	2.045745
590	1.518328
591	1.364664
592	1.873260
593	1.691168
594	1.998233
595	1.768247
596	1.813743
597	1.840466
598	1.560255
599	1.439190
600	1.882250
601	1.536001
602	1.895265
603	1.709138
604	1.443428
605	1.856937
606	1.723548
607	1.565149
608	1.759328
609	1.900721
610	1.803639
611	1.571943
612	1.395471
613	1.806535
614	1.485486
615	2.098751
616	2.193630
617	1.607665
618	1.885560
619	2.150613
620	1.333034
621	1.530533
622	1.704668
623	1.678992
624	1.900088
625	1.530667
626	1.969422
627	1.850878
628	1.396504
629	1.449022
630	2.170996
631	1.841905
632	1.610492
633	1.748278
634	2.268425
635	1.800181
636	1.495574
637	1.497376
638	1.944048
639	1.345999
640	1.745212
641	1.461086
642	1.427008
643	1.726242
644	1.863251
645	2.049524
646	1.526828
647	1.750007
648	1.869796
649	1.788392
650	1.722082
651	1.901600
652	1.741447
653	1.442772
654	1.498556
655	1.621269
656	1.734325
657	1.482329
658	1.407874
659	1.578969
660	1.653130
661	2.094469
662	2.098092
663	2.078696
664	1.966720
665	1.559307
666	1.580510
667	1.917649
668	1.672391
669	2.136874
670	1.853891
671	1.805707
672	1.554016
673	2.278570
674	2.062327
675	1.831018
676	1.506178
677	1.754427
678	1.804564
679	1.400617
680	1.799758
681	1.490410
682	2.025466
683	1.459026
684	1.685387
685	1.766546
686	1.361410
687	1.592859
688	1.687068
689	1.854970
690	1.677149
691	1.802391
692	1.342051
693	2.280360
694	1.881447
695	1.724011
696	2.353200
697	1.704910
698	2.110759
699	1.965101
700	1.747803
701	1.895192
702	1.783986
703	1.566362
704	1.739908
705	2.274963
706	1.692407
707	1.497879
708	1.860583
709	1.419845
710	1.871169
711	1.586777
712	1.399703
713	1.552593
714	1.458329
715	1.370159
716	1.419562
717	2.002637
718	1.510831
719	1.503967
720	1.538461
721	1.480524
722	1.684254
723	1.768396
724	1.610993
725	1.857514
726	2.127959
727	1.968301
728	1.749741
729	1.768124
730	1.358397
731	1.677290
732	1.839566
733	2.094687
734	1.591821
735	1.911027
736	1.551232
737	1.735198
738	1.841687
739	1.468286
740	1.380914
741	1.842837
742	1.519769
743	1.780288
744	1.962722
745	1.822530
746	2.553370
747	1.964793
748	1.417312
749	1.526016
750	2.108758
751	1.385583
752	1.748895
753	2.176165
754	1.670611
755	1.561470
756	2.185796
757	1.538595
758	1.677077
759	2.052005
760	1.916087
761	1.956790
762	1.555759
763	2.001085
764	1.777100
765	1.747651
766	1.489791
767	1.400342
768	2.236202
769	1.791151
770	1.805295
771	1.873076
772	1.304075
773	2.125409
774	1.999137
775	1.672670
776	1.873787
777	1.780707
778	1.438817
779	1.662257
780	1.552750
781	1.541044
782	2.121229
783	1.546714
784	1.447174
785	1.469138
786	1.817109
787	2.119184
788	1.583695
789	1.788530
790	1.830399
791	1.474531
792	1.812115
793	2.079396
794	1.529340
795	1.419185
796	2.139721
797	1.705538
798	2.045524
799	1.893757
800	1.600518
801	1.954458
802	1.549002
803	1.663475
804	2.161668
805	1.683452
806	1.654978
807	1.612129
808	1.297908
809	1.601882
810	1.724898
811	2.137522
812	1.681933
813	1.647604
814	1.770481
815	2.036743
816	1.200323
817	1.655294
818	1.587254
819	2.235442
820	1.702280
821	1.533016
822	2.024487
823	1.776158
824	2.030313
825	1.216969
826	2.195615
827	1.453145
828	2.109220
829	1.564178
830	1.691570
831	1.693832
832	1.595874
833	1.481524
834	1.649229
835	2.224996
836	1.562470
837	2.109214
838	2.002706
839	1.698160
840	1.504022
841	1.592259
842	2.166423
843	1.710537
844	1.756481
845	1.636762
846	1.926280
847	1.505254
848	1.608771
849	1.455593
850	1.786940
851	1.825628
852	1.919703
853	1.565129
854	2.178380
855	1.643661
856	1.678873
857	1.974153
858	1.357153
859	1.839152
860	1.471097
861	1.853357
862	1.868472
863	1.411353
864	1.470548
865	1.736414
866	1.834031
867	1.373550
868	1.631623
869	1.754984
870	1.404772
871	2.036421
872	2.252896
873	1.568326
874	1.546678
875	1.886293
876	1.810048
877	1.679649
878	1.487387
879	2.027194
880	1.673631
881	1.148693
882	1.602417
883	1.737461
884	2.079142
885	1.422634
886	1.992768
887	1.816682
888	1.996169
889	1.514648
890	1.399146
891	1.734937
892	1.952871
893	1.779808
894	1.685869
895	1.871557
896	1.627338
897	1.856874
898	1.836702
899	1.545309
900	2.181425
901	1.593786
902	1.582328
903	1.573392
904	1.433884
905	1.605108
906	1.702728
907	2.108584
908	1.691698
909	1.651923
910	1.664320
911	1.810345
912	1.575545
913	1.255211
914	1.750479
915	2.051340
916	1.899090
917	1.561696
918	1.417843
919	2.162256
920	1.681354
921	1.411232
922	2.148157
923	1.744276
924	2.089596
925	1.919039
926	1.992630
927	1.591236
928	1.794276
929	1.416782
930	1.758405
931	1.989098
932	2.000205
933	1.641190
934	1.800973
935	1.486888
936	2.324405
937	1.744208
938	1.541061
939	1.597395
940	1.892320
941	1.703771
942	1.734600
943	2.110319
944	1.706192
945	1.699296
946	1.386758
947	1.823953
948	1.710806
949	2.049574
950	1.875140
951	2.157107
952	1.992701
953	1.939551
954	1.314219
955	1.377523
956	2.047891
957	1.515762
958	1.922846
959	1.489504
960	1.695656
961	1.578767
962	1.886689
963	1.780634
964	2.057704
965	1.820430
966	1.686611
967	1.578113
968	2.118244
969	1.580143
970	1.983109
971	1.657963
972	1.716185
973	1.882927
974	1.694936
975	1.378683
976	1.569698
977	2.124414
978	1.630044
979	1.815253
980	1.848160
981	2.151484
982	1.983535
983	2.213987
984	1.980844
985	1.708274
986	1.294979
987	2.031884
988	1.875613
989	1.391017
990	1.641119
991	1.439427
992	1.747114
993	1.784464
994	2.130791
995	1.479157
996	1.686676
997	1.655304
998	1.606761
999	1.766914
1000	1.986653
1001	1.865739
1002	1.660810
1003	2.212930
1004	1.952263
1005	1.733394
1006	1.921805
1007	2.199371
1008	1.635982
1009	1.330498
1010	1.539511
1011	1.729330
1012	1.659438
1013	1.788363
1014	1.349834
1015	1.950066
1016	2.419221
1017	2.017567
1018	1.708841
1019	2.230881
1020	1.584275
1021	1.639210
1022	1.875304
1023	1.944848
1024	1.867689
1025	1.753547
1026	1.795449
1027	1.464639
1028	1.245141
1029	1.647947
1030	1.636861
1031	1.363695
1032	1.498380
1033	1.615317
1034	1.858664
1035	1.448973
1036	1.811408
1037	1.810742
1038	1.548414
1039	1.727884
1040	1.502418
1041	1.374502
1042	1.523209
1043	1.400921
1044	1.370998
1045	1.648709
1046	1.723511
1047	1.855269
1048	2.033019
1049	1.978949
1050	1.517308
1051	1.960214
1052	1.649511
1053	1.411516
1054	1.807884
1055	1.784337
1056	1.638430
1057	1.786396
1058	1.298853
1059	1.764940
1060	1.697729
1061	1.765849
1062	1.613870
1063	1.530653
1064	1.745813
1065	1.946246
1066	1.458905
1067	1.958492
1068	1.332910
1069	1.598697
1070	1.358507
1071	1.978489
1072	1.788424
1073	1.680315
1074	1.653540
1075	1.972467
1076	1.776274
1077	1.862532
1078	1.790494
1079	1.479155
1080	1.569157
1081	1.454420
1082	2.010171
1083	1.514688
1084	1.957187
1085	1.789384
1086	2.186640
1087	1.715245
1088	1.397023
1089	1.601789
1090	1.526897
1091	1.900076
1092	1.699395
1093	1.834911
1094	1.896132
1095	1.943967
1096	1.613572
1097	2.049668
1098	1.568389
1099	1.880740
1100	1.560768
1101	1.968689
1102	1.849233
1103	1.541323
1104	1.760069
1105	1.943486
1106	1.490120
1107	1.573287
1108	1.920430
1109	1.800274
1110	1.487284
1111	2.038714
1112	1.729798
1113	1.710877
1114	1.610251
1115	1.870759
1116	1.555842
1117	1.371536
1118	1.866544
1119	1.869314
1120	1.829260
1121	1.464220
1122	2.243336
1123	1.929844
1124	2.033838
1125	1.890296
1126	1.911206
1127	1.549072
1128	2.159863
1129	1.828435
1130	1.845384
1131	2.087257
1132	2.135863
1133	2.167889
1134	1.950412
1135	1.396561
1136	2.036341
1137	1.892524
1138	1.473387
1139	1.526460
1140	2.306177
1141	2.237519
1142	1.377509
1143	1.785665
1144	1.377135
1145	1.724165
1146	1.561916
1147	1.620561
1148	1.698597
1149	1.564556
1150	1.476170
1151	1.698840
1152	2.225577
1153	1.743318
1154	1.323601
1155	1.571424
1156	1.989083
1157	1.671519
1158	1.430806
1159	1.682437
1160	1.779537
1161	2.072707
1162	1.768816
1163	1.579752
1164	1.500630
1165	1.772821
1166	1.528069
1167	1.759985
1168	1.430720
1169	1.561295
1170	1.485870
1171	1.600870
1172	1.477342
1173	1.541631
1174	1.315565
1175	1.725146
1176	1.366175
1177	2.125035
1178	1.290374
1179	1.730127
1180	1.804885
1181	1.639758
1182	1.746628
1183	1.682910
1184	1.827341
1185	1.735036
1186	2.038671
1187	1.931619
1188	2.099599
1189	1.296371
1190	1.782681
1191	1.584201
1192	1.431147
1193	1.590647
1194	1.736066
1195	1.646993
1196	1.650999
1197	1.715669
1198	1.837603
1199	1.413818
1200	1.890169
1201	1.575453
1202	1.758307
1203	1.582635
1204	2.016486
1205	1.668158
1206	1.720713
1207	1.535273
1208	1.763347
1209	1.877241
1210	2.026105
1211	1.950763
1212	1.652551
1213	1.528798
1214	1.980122
1215	1.879716
1216	1.730190
1217	2.123223
1218	2.405553
1219	1.846236
1220	1.583124
1221	2.124583
1222	1.547508
1223	1.675912
1224	2.018234
1225	1.558282
1226	1.507009
1227	1.563757
1228	1.850535
1229	1.549692
1230	1.497735
1231	1.737491
1232	1.388809
1233	2.025187
1234	1.725836
1235	1.544326
1236	1.662072
1237	1.483302
1238	1.979716
1239	1.771162
1240	1.517481
1241	2.086995
1242	2.101478
1243	1.568017
1244	2.162852
1245	1.418586
1246	1.897902
1247	1.785649
1248	1.613260
1249	1.413584
1250	1.796504
1251	1.909457
1252	1.901412
1253	2.076666
1254	1.564322
1255	1.983787
1256	2.123673
1257	1.496827
1258	1.680907
1259	1.580669
1260	2.149751
1261	1.429530
1262	1.800589
1263	1.477577
1264	1.882388
1265	1.746822
1266	1.495602
1267	2.194941
1268	1.450282
1269	1.467222
1270	1.429260
1271	1.239386
1272	1.632215
1273	1.631985
1274	1.714485
1275	1.856586
1276	1.928585
1277	1.515794
1278	1.649654
1279	1.928741
1280	1.961187
1281	1.562806
1282	1.278723
1283	2.035820
1284	1.969795
1285	1.626970
1286	2.256372
1287	2.000618
1288	1.570025
1289	2.062048
1290	1.965004
1291	2.046290
1292	1.553929
1293	1.427786
1294	1.827474
1295	2.052811
1296	1.201477
1297	1.912647
1298	1.736964
1299	1.394373
1300	1.889455
1301	1.502026
1302	1.426393
1303	2.175508
1304	1.787369
1305	1.725264
1306	1.552284
1307	1.815571
1308	1.617928
1309	1.847695
1310	1.547963
1311	2.078398
1312	1.776831
1313	1.885693
1314	2.119441
1315	2.218212
1316	1.856910
1317	1.471281
1318	2.104671
1319	1.704052
1320	1.606638
1321	1.737567
1322	1.678312
1323	1.647382
1324	2.040886
1325	1.429338
1326	1.563062
1327	1.548838
1328	1.507828
1329	1.587275
1330	1.476305
1331	1.893379
1332	1.491456
1333	1.723560
1334	2.058341
1335	1.409407
1336	1.738273
1337	1.960679
1338	1.961501
1339	1.840156
1340	1.863643
1341	1.590935
1342	1.555496
1343	2.221573
1344	1.784036
1345	1.827121
1346	1.634736
1347	1.737010
1348	1.527628
1349	1.610678
1350	1.743092
1351	1.843104
1352	2.059036
1353	1.330539
1354	2.023008
1355	1.450223
1356	1.927902
1357	1.565196
1358	1.611890
1359	1.631216
1360	1.594150
1361	1.321333
1362	1.410444
1363	1.661623
1364	1.690854
1365	1.646855
1366	2.002584
1367	2.208360
1368	2.053321
1369	1.654345
1370	1.833714
1371	1.603933
1372	1.833739
1373	1.816046
1374	1.745788
1375	1.981832
1376	1.852226
1377	1.499087
1378	1.889695
1379	1.527710
1380	1.974741
1381	2.015051
1382	1.860003
1383	2.122221
1384	1.977908
1385	1.390505
1386	1.680964
1387	1.722433
1388	1.611131
1389	1.542520
1390	1.983108
1391	1.740454
1392	1.936914
1393	2.005956
1394	2.104352
1395	1.925825
1396	1.892526
1397	1.801540
1398	1.601062
1399	1.846302
1400	1.520887
1401	1.779078
1402	1.764253
1403	1.203078
1404	1.659531
1405	1.839942
1406	1.580095
1407	1.577077
1408	1.716031
1409	2.139765
1410	2.231018
1411	1.587588
1412	1.811209
1413	1.848094
1414	2.130938
1415	1.642943
1416	1.763291
1417	1.582334
1418	2.109054
1419	1.753271
1420	2.182916
1421	2.026638
1422	1.925137
1423	1.797073
1424	1.989691
1425	2.187218
1426	1.561640
1427	1.753211
1428	1.960813
1429	1.687159
1430	1.392235
1431	1.945409
1432	1.287803
1433	1.478510
1434	1.740175
1435	1.688633
1436	1.613441
1437	1.861069
1438	1.959967
1439	1.448300
1440	1.649619
1441	1.733788
1442	1.417269
1443	1.649035
1444	1.660558
1445	1.859492
1446	1.641674
1447	1.556899
1448	1.377987
1449	1.887798
1450	1.964634
1451	1.544106
1452	1.579107
1453	1.401957
1454	1.625002
1455	1.913860
1456	1.296700
1457	1.932608
1458	1.899427
1459	1.791151
1460	1.284076
1461	1.657984
1462	1.691146
1463	2.198176
1464	1.474999
1465	1.984827
1466	1.585995
1467	1.411668
1468	1.751420
1469	1.702679
1470	1.842643
1471	1.819914
1472	1.428183
1473	1.491689
1474	1.170940
1475	1.907964
1476	1.592244
1477	1.775203
1478	1.402141
1479	1.329081
1480	1.649763
1481	2.024320
1482	2.062712
1483	1.800464
1484	1.910035
1485	1.401422
1486	1.522564
1487	1.585163
1488	1.763928
1489	1.625588
1490	1.869906
1491	2.252722
1492	1.518848
1493	1.521673
1494	1.161991
1495	1.758286
1496	1.541740
1497	1.663196
1498	1.527261
1499	1.824717
1500	1.865955
1501	2.033330
1502	1.574895
1503	1.650426
1504	2.026644
1505	2.028220
1506	1.676144
1507	1.503817
1508	1.662189
1509	1.903537
1510	1.665583
1511	2.132398
1512	2.062937
1513	1.606535
1514	1.521598
1515	1.827653
1516	2.095731
1517	1.454541
1518	1.746148
1519	1.753997
1520	1.563103
1521	1.362345
1522	1.640944
1523	2.177222
1524	1.504008
1525	1.814035
1526	1.556532
1527	2.215943
1528	1.401714
1529	2.086675
1530	1.808463
1531	1.910003
1532	1.626377
1533	1.226130
1534	1.499694
1535	1.348206
1536	2.363863
1537	1.834166
1538	1.386852
1539	1.484716
1540	2.107357
1541	1.407888
1542	1.488058
1543	1.793504
1544	1.723743
1545	1.851351
1546	1.681355
1547	1.710288
1548	2.143745
1549	1.538915
1550	1.905647
1551	1.941999
1552	1.279965
1553	1.278848
1554	1.849340
1555	1.739077
1556	1.543503
1557	1.662423
1558	1.711350
1559	1.809534
1560	2.005626
1561	1.487078
1562	1.703650
1563	1.330058
1564	1.439086
1565	1.180072
1566	1.587984
1567	2.271914
1568	2.041549
1569	1.400645
1570	1.448252
1571	1.502247
1572	2.236214
1573	1.271469
1574	1.628832
1575	1.873043
1576	1.726848
1577	2.051605
1578	1.888026
1579	2.314768
1580	1.633243
1581	1.749118
1582	1.844472
1583	2.125321
1584	1.676399
1585	2.057972
1586	2.536340
1587	1.679292
1588	1.749674
1589	1.330551
1590	1.669063
1591	2.231966
1592	1.282768
1593	1.383370
1594	1.726663
1595	1.985918
1596	1.597686
1597	1.787554
1598	1.528192
1599	1.629464
1600	1.878657
1601	1.593804
1602	1.657119
1603	2.030786
1604	1.857651
1605	1.511148
1606	2.099676
1607	2.119078
1608	1.563808
1609	1.709645
1610	1.682124
1611	1.808997
1612	1.930341
1613	1.604321
1614	2.071535
1615	1.795177
1616	1.613240
1617	2.053092
1618	1.674848
1619	1.866049
1620	1.721846
1621	1.652351
1622	1.345869
1623	1.729380
1624	1.911431
1625	1.698511
1626	1.732698
1627	1.932876
1628	1.847397
1629	1.731665
1630	1.360819
1631	1.457823
1632	1.942255
1633	1.780367
1634	1.736009
1635	1.963910
1636	2.176068
1637	1.948472
1638	1.483981
1639	1.936036
1640	1.220132
1641	1.763223
1642	1.662079
1643	1.696251
1644	2.071728
1645	1.952426
1646	1.498510
1647	1.539274
1648	1.896156
1649	1.739591
1650	1.499874
1651	1.478054
1652	2.043345
1653	1.680544
1654	1.528797
1655	1.472517
1656	1.487253
1657	1.738689
1658	1.648701
1659	1.829048
1660	1.408512
1661	1.736127
1662	1.866838
1663	1.806354
1664	1.634772
1665	1.503545
1666	1.575644
1667	1.987382
1668	2.124328
1669	1.707018
1670	1.810801
1671	1.359764
1672	1.533147
1673	1.619142
1674	1.673233
1675	2.213215
1676	2.002034
1677	1.382791
1678	1.891530
1679	1.616544
1680	1.615842
1681	2.091810
1682	1.421956
1683	2.001693
1684	1.979904
1685	1.528259
1686	1.849729
1687	1.670830
1688	1.787555
1689	1.835269
1690	1.672626
1691	1.599500
1692	2.022972
1693	1.585636
1694	1.735035
1695	1.951184
1696	2.115391
1697	1.618292
1698	1.267361
1699	1.792502
1700	1.479539
1701	1.761434
1702	1.380676
1703	1.910782
1704	1.724414
1705	1.914810
1706	1.902400
1707	1.701902
1708	1.361439
1709	1.683882
1710	1.781094
1711	1.526100
1712	1.811415
1713	1.994484
1714	1.451018
1715	1.474713
1716	2.099414
1717	1.537305
1718	1.658394
1719	1.577275
1720	2.037959
1721	1.849608
1722	2.000098
1723	1.843178
1724	1.901498
1725	1.728395
1726	1.632270
1727	2.157313
1728	1.956226
1729	1.777617
1730	1.478549
1731	1.785712
1732	1.929412
1733	1.228313
1734	1.750400
1735	2.164597
1736	1.485047
1737	1.802505
1738	2.133240
1739	1.747415
1740	1.408003
1741	1.401701
1742	1.573334
1743	1.514204
1744	1.474455
1745	1.434379
1746	1.807782
1747	1.987594
1748	1.603065
1749	1.667889
1750	1.644820
1751	1.495915
1752	1.388007
1753	2.197855
1754	1.665675
1755	2.132363
1756	2.227529
1757	1.672400
1758	1.185881
1759	1.928355
1760	1.992227
1761	1.916119
1762	1.989463
1763	1.873727
1764	1.443199
1765	1.509626
1766	1.504149
1767	1.512329
1768	1.483903
1769	2.074772
1770	1.977526
1771	1.309492
1772	1.677203
1773	2.164427
1774	1.763484
1775	1.391734
1776	1.861552
1777	1.686012
1778	1.653675
1779	1.501125
1780	1.748881
1781	1.767920
1782	1.377401
1783	1.419980
1784	1.666073
1785	1.901841
1786	1.883357
1787	1.599902
1788	1.744196
1789	2.219455
1790	1.794965
1791	1.389758
1792	1.443566
1793	1.841606
1794	1.742530
1795	2.028826
1796	1.801558
1797	1.477065
1798	1.553196
1799	1.347351
1800	1.750051
1801	1.816285
1802	1.995645
1803	1.719410
1804	1.476695
1805	1.472691
1806	1.711050
1807	2.023043
1808	1.473942
1809	1.891040
1810	1.465631
1811	1.639125
1812	1.517566
1813	2.022850
1814	1.572892
1815	2.042338
1816	1.768991
1817	1.715781
1818	2.107030
1819	1.756767
1820	1.679482
1821	1.223565
1822	1.911732
1823	1.259489
1824	1.608639
1825	1.358329
1826	1.506582
1827	1.762149
1828	2.171585
1829	1.998946
1830	1.529945
1831	2.083261
1832	1.819108
1833	1.913181
1834	1.981300
1835	1.687183
1836	1.498392
1837	2.133180
1838	1.456990
1839	1.705918
1840	2.016178
1841	1.357051
1842	1.741652
1843	1.702751
1844	1.867031
1845	2.181238
1846	1.749699
1847	1.673189
1848	2.021644
1849	1.857350
1850	2.107132
1851	1.321195
1852	1.855294
1853	1.315605
1854	1.451929
1855	1.501497
1856	1.858597
1857	1.493181
1858	1.957153
1859	1.585602
1860	1.570423
1861	1.487348
1862	1.971572
1863	1.650728
1864	1.736469
1865	1.509034
1866	2.058825
1867	2.042516
1868	1.193375
1869	1.783687
1870	1.501151
1871	1.658056
1872	1.982387
