Index	Loss
624	1.858958
625	1.445287
626	1.941849
627	1.774678
628	1.344664
629	1.360740
630	2.149694
631	1.784013
632	1.481444
633	1.675250
634	2.231939
635	1.729681
636	1.407232
637	1.445029
638	1.883400
639	1.283586
640	1.631947
641	1.349210
642	1.359272
643	1.667616
644	1.840395
645	2.028113
646	1.439311
647	1.664868
648	1.840586
649	1.719624
650	1.675918
651	1.872492
652	1.701567
653	1.321452
654	1.415656
655	1.578645
656	1.644250
657	1.385206
658	1.372841
659	1.506961
660	1.555114
661	2.064845
662	2.089714
663	2.048300
664	1.980411
665	1.535324
666	1.488255
667	1.901941
668	1.557429
669	2.090568
670	1.787742
671	1.761205
672	1.463556
673	2.277666
674	2.051128
675	1.762782
676	1.430915
677	1.686533
678	1.705660
679	1.328965
680	1.706027
681	1.420821
682	1.972366
683	1.369464
684	1.629426
685	1.757539
686	1.331961
687	1.548973
688	1.561424
689	1.816584
690	1.614660
691	1.741438
692	1.300383
693	2.291396
694	1.773179
695	1.638964
696	2.351778
697	1.601552
698	2.075710
699	1.896916
700	1.708410
701	1.849543
702	1.714548
703	1.554114
704	1.646081
705	2.228528
706	1.636860
707	1.400266
708	1.787439
709	1.316106
710	1.840058
711	1.552743
712	1.363703
713	1.433082
714	1.345593
715	1.293937
716	1.335978
717	1.956856
718	1.437827
719	1.436092
720	1.494551
721	1.412648
722	1.615319
723	1.719086
724	1.558318
725	1.771139
726	2.073251
727	1.908208
728	1.697097
729	1.682428
730	1.268926
731	1.610579
732	1.787742
733	2.046484
734	1.539005
735	1.867080
736	1.498509
737	1.672910
738	1.808930
739	1.387498
740	1.305668
741	1.815420
742	1.437263
743	1.733268
744	1.946497
745	1.786247
746	2.452521
747	1.922833
748	1.390370
749	1.464620
750	2.068684
751	1.318956
752	1.670270
753	2.180038
754	1.666122
755	1.474554
756	2.130099
757	1.431819
758	1.631217
759	2.042727
760	1.878183
761	1.902991
762	1.465324
763	1.968858
764	1.731750
765	1.723630
766	1.371499
767	1.357063
768	2.232816
769	1.736176
770	1.730975
771	1.820609
772	1.140868
773	2.079758
774	1.966977
775	1.615688
776	1.833416
777	1.748882
778	1.311485
779	1.586697
780	1.485419
781	1.458177
782	2.105167
783	1.504385
784	1.381992
785	1.402524
786	1.760964
787	2.050038
788	1.551179
789	1.754136
790	1.791667
791	1.397876
792	1.720376
793	2.021966
794	1.415871
795	1.355914
796	2.126227
797	1.616409
798	2.008962
799	1.849079
800	1.542264
801	1.893150
802	1.467488
803	1.528973
804	2.098562
805	1.603938
806	1.553949
807	1.580714
808	1.233386
809	1.515969
810	1.617158
811	2.117254
812	1.597414
813	1.561119
814	1.692090
815	1.982623
816	1.122821
817	1.535119
818	1.479865
819	2.167408
820	1.626038
821	1.458553
822	1.973829
823	1.781219
824	2.021605
825	1.112053
826	2.157716
827	1.345673
828	2.096827
829	1.466585
830	1.674012
831	1.638522
832	1.558257
833	1.384447
834	1.522701
835	2.186064
836	1.527974
837	2.099217
838	1.965251
839	1.640932
840	1.391290
841	1.521110
842	2.138804
843	1.669943
844	1.717854
845	1.586626
846	1.901615
847	1.417789
848	1.500528
849	1.415768
850	1.725416
851	1.770540
852	1.795423
853	1.499892
854	2.141099
855	1.537709
856	1.567449
857	1.921902
858	1.280959
859	1.781543
860	1.407609
861	1.781651
862	1.842186
863	1.359090
864	1.399389
865	1.652199
866	1.805035
867	1.281749
868	1.550015
869	1.677202
870	1.363005
871	2.012631
872	2.248199
873	1.493088
874	1.441879
875	1.852934
876	1.763900
877	1.568092
878	1.420011
879	1.984482
880	1.588296
881	1.090161
882	1.486353
883	1.666070
884	2.052942
885	1.354230
886	1.937327
887	1.758460
888	1.935557
889	1.420637
890	1.353911
891	1.669020
892	1.908806
893	1.741117
894	1.656789
895	1.763175
896	1.580236
897	1.849968
898	1.737411
899	1.420335
900	2.190562
901	1.538651
902	1.535529
903	1.481424
904	1.190739
905	1.558333
906	1.622087
907	2.085017
908	1.583750
909	1.604349
910	1.617057
911	1.758334
912	1.476116
913	1.178378
914	1.721634
915	2.010017
916	1.877317
917	1.465502
918	1.346700
919	2.104443
920	1.563310
921	1.332398
922	2.112512
923	1.648784
924	2.045259
925	1.879504
926	1.930438
927	1.560555
928	1.739916
929	1.348207
930	1.689066
931	1.875049
932	1.956483
933	1.590418
934	1.697196
935	1.383942
936	2.279274
937	1.623911
938	1.508398
939	1.492615
940	1.848498
941	1.561461
942	1.662248
943	2.071724
944	1.651665
945	1.618093
946	1.308420
947	1.780210
948	1.640274
949	2.015689
950	1.788264
951	2.118121
952	1.987916
953	1.916698
954	1.242877
955	1.312634
956	2.025983
957	1.484805
958	1.887069
959	1.407262
960	1.620587
961	1.492985
962	1.815213
963	1.671140
964	2.003984
965	1.789001
966	1.635098
967	1.489974
968	2.092278
969	1.497305
970	1.947048
971	1.603111
972	1.656704
973	1.840354
974	1.630357
975	1.333921
976	1.492900
977	2.093122
978	1.577456
979	1.800921
980	1.800443
981	2.118844
982	1.938814
983	2.193151
984	1.973753
985	1.620966
986	1.213356
987	2.029641
988	1.856793
989	1.334570
990	1.618308
991	1.387218
992	1.652091
993	1.706475
994	2.118434
995	1.359721
996	1.632960
997	1.565256
998	1.564678
999	1.717415
1000	1.931579
1001	1.840695
1002	1.616878
1003	2.223435
1004	1.906604
1005	1.661347
1006	1.912497
1007	2.171288
1008	1.556927
1009	1.231065
1010	1.481372
1011	1.665194
1012	1.558106
1013	1.738952
1014	1.238268
1015	1.932382
1016	2.419951
1017	1.951487
1018	1.668081
1019	2.207437
1020	1.525664
1021	1.546842
1022	1.850327
1023	1.910615
1024	1.798230
1025	1.694712
1026	1.706983
1027	1.340483
1028	1.172844
1029	1.575785
1030	1.611901
1031	1.291407
1032	1.460510
1033	1.515881
1034	1.779958
1035	1.359229
1036	1.750864
1037	1.742050
1038	1.419372
1039	1.646751
1040	1.451433
1041	1.287488
1042	1.470569
1043	1.337922
1044	1.286604
1045	1.610993
1046	1.655604
1047	1.805662
1048	1.993014
1049	1.967963
1050	1.428947
1051	1.864662
1052	1.593079
1053	1.330261
1054	1.757942
1055	1.694272
1056	1.633446
1057	1.730727
1058	1.258015
1059	1.695426
1060	1.629780
1061	1.720058
1062	1.538971
1063	1.490876
1064	1.711998
1065	1.876066
1066	1.367147
1067	1.858347
1068	1.236574
1069	1.488716
1070	1.280646
1071	1.955145
1072	1.757825
1073	1.630358
1074	1.610281
1075	1.954185
1076	1.760670
1077	1.794716
1078	1.769787
1079	1.407306
1080	1.381512
1081	1.392992
1082	1.976651
1083	1.420471
1084	1.863711
1085	1.714197
1086	2.166188
1087	1.645626
1088	1.334590
1089	1.558893
1090	1.506614
1091	1.846507
1092	1.641667
1093	1.755158
1094	1.816355
1095	1.943338
1096	1.511087
1097	2.023575
1098	1.467044
1099	1.778475
1100	1.507549
1101	1.909567
1102	1.827225
1103	1.458476
1104	1.682307
1105	1.930238
1106	1.435716
1107	1.534502
1108	1.892261
1109	1.719292
1110	1.362665
1111	2.030953
1112	1.681048
1113	1.623203
1114	1.472017
1115	1.786671
1116	1.500822
1117	1.283994
1118	1.838528
1119	1.805667
1120	1.767664
1121	1.401379
1122	2.217498
1123	1.862023
1124	1.986665
1125	1.833012
1126	1.877521
1127	1.484526
1128	2.077241
1129	1.743992
1130	1.761656
1131	2.070341
1132	2.121602
1133	2.101753
1134	1.901392
1135	1.328937
1136	2.001366
1137	1.828167
1138	1.357021
1139	1.445464
1140	2.296686
1141	2.213564
1142	1.283475
1143	1.715451
1144	1.342052
1145	1.675263
1146	1.466189
1147	1.592140
1148	1.638937
1149	1.478908
1150	1.400805
1151	1.663447
1152	2.162810
1153	1.675532
1154	1.247564
1155	1.488490
1156	1.957438
1157	1.555924
1158	1.390004
1159	1.514625
1160	1.751105
1161	2.059855
1162	1.692005
1163	1.494603
1164	1.464749
1165	1.704532
1166	1.446225
1167	1.689823
1168	1.367885
1169	1.494631
1170	1.413013
1171	1.537697
1172	1.396225
1173	1.436528
1174	1.268686
1175	1.665473
1176	1.319032
1177	2.125996
1178	1.214905
1179	1.701445
1180	1.738983
1181	1.569867
1182	1.607440
1183	1.633749
1184	1.736810
1185	1.644247
1186	1.982120
1187	1.857760
1188	2.104526
1189	1.185204
1190	1.732368
1191	1.517628
1192	1.378592
1193	1.522425
1194	1.663960
1195	1.556344
1196	1.568060
1197	1.628730
1198	1.793428
1199	1.353317
1200	1.817568
1201	1.507036
1202	1.643545
1203	1.506568
1204	1.992871
1205	1.571289
1206	1.656323
1207	1.472347
1208	1.698081
1209	1.841141
1210	2.010086
1211	1.882071
1212	1.623752
1213	1.454233
1214	1.953160
1215	1.788225
1216	1.621619
1217	2.086632
1218	2.402734
1219	1.772143
1220	1.481479
1221	2.110709
1222	1.473671
1223	1.640429
1224	1.993594
1225	1.441137
1226	1.382982
1227	1.538836
1228	1.813437
1229	1.367112
1230	1.436200
1231	1.683124
1232	1.329472
1233	1.977805
1234	1.629301
1235	1.483273
1236	1.635063
1237	1.429095
1238	1.886952
1239	1.691370
1240	1.430426
1241	2.048907
1242	2.056110
1243	1.503454
1244	2.167526
1245	1.390575
1246	1.829527
1247	1.764784
1248	1.553079
1249	1.338424
1250	1.768603
1251	1.830910
1252	1.828670
1253	2.039515
1254	1.478033
1255	1.936108
1256	2.069725
1257	1.446879
1258	1.632930
1259	1.522971
1260	2.082377
1261	1.283515
1262	1.724655
1263	1.394763
1264	1.821184
1265	1.697442
1266	1.389008
1267	2.177940
1268	1.298968
1269	1.269354
1270	1.352981
1271	1.143377
1272	1.576441
1273	1.595258
1274	1.647599
1275	1.791451
1276	1.878022
1277	1.429905
1278	1.556510
1279	1.880377
1280	1.901938
1281	1.533574
1282	1.216073
1283	2.021306
1284	1.923911
1285	1.560915
1286	2.214838
1287	1.934378
1288	1.425357
1289	2.066410
1290	1.914505
1291	1.991683
1292	1.471294
1293	1.322295
1294	1.776646
1295	2.052567
1296	1.074202
1297	1.896339
1298	1.691762
1299	1.360657
1300	1.821773
1301	1.431464
1302	1.402984
1303	2.151272
1304	1.756261
1305	1.676190
1306	1.501727
1307	1.743426
1308	1.571806
1309	1.776863
1310	1.451496
1311	2.031533
1312	1.757437
1313	1.819530
1314	2.076548
1315	2.179238
1316	1.815635
1317	1.371014
1318	2.053243
1319	1.655392
1320	1.537574
1321	1.657350
1322	1.563802
1323	1.546681
1324	2.008758
1325	1.271692
1326	1.513104
1327	1.437458
1328	1.415944
1329	1.520668
1330	1.404075
1331	1.847085
1332	1.428983
1333	1.691039
1334	2.044062
1335	1.344489
1336	1.678435
1337	1.926725
1338	1.870588
1339	1.771110
1340	1.830447
1341	1.464740
1342	1.495705
1343	2.189986
1344	1.715295
1345	1.753467
1346	1.583307
1347	1.593202
1348	1.395792
1349	1.523819
1350	1.693911
1351	1.778499
1352	2.010574
1353	1.251796
1354	1.963696
1355	1.218323
1356	1.886707
1357	1.505605
1358	1.575486
1359	1.526479
1360	1.531861
1361	1.264675
1362	1.336635
1363	1.582152
1364	1.632915
1365	1.555819
1366	1.943545
1367	2.208450
1368	2.012603
1369	1.529468
1370	1.756815
1371	1.521518
1372	1.787470
1373	1.726368
1374	1.721003
1375	1.949322
1376	1.805964
1377	1.401192
1378	1.874252
1379	1.455344
1380	1.887355
1381	1.970202
1382	1.804227
1383	2.109440
1384	1.927991
1385	1.342095
1386	1.632449
1387	1.686287
1388	1.509296
1389	1.492289
1390	1.972593
1391	1.715533
1392	1.874086
1393	1.953938
1394	2.080697
1395	1.908173
1396	1.834558
1397	1.739375
1398	1.497143
1399	1.775348
1400	1.351901
1401	1.685318
1402	1.708460
1403	1.077233
1404	1.563683
1405	1.748896
1406	1.465689
1407	1.468542
1408	1.659954
1409	2.119733
1410	2.204062
1411	1.482708
1412	1.755706
1413	1.819084
1414	2.104062
1415	1.587062
1416	1.737411
1417	1.562011
1418	2.106976
1419	1.700538
1420	2.163847
1421	2.031868
1422	1.901422
1423	1.749710
1424	1.950353
1425	2.185032
1426	1.526169
1427	1.672686
1428	1.905050
1429	1.626729
1430	1.317736
1431	1.906702
1432	1.151175
1433	1.412469
1434	1.642303
1435	1.603167
1436	1.522501
1437	1.778756
1438	1.873232
1439	1.362906
1440	1.556563
1441	1.655950
1442	1.369196
1443	1.563640
1444	1.602705
1445	1.822075
1446	1.591260
1447	1.489637
1448	1.285675
1449	1.855411
1450	1.916177
1451	1.469937
1452	1.455359
1453	1.319203
1454	1.574031
1455	1.825677
1456	1.204551
1457	1.907494
1458	1.785357
1459	1.730754
1460	1.207953
1461	1.573967
1462	1.602276
1463	2.181278
1464	1.463287
1465	1.970043
1466	1.519343
1467	1.329470
1468	1.706246
1469	1.620674
1470	1.821456
1471	1.761012
1472	1.321343
1473	1.388558
1474	1.015633
1475	1.859433
1476	1.498585
1477	1.716833
1478	1.306827
1479	1.267400
1480	1.593813
1481	1.968633
1482	2.028503
1483	1.705755
1484	1.861783
1485	1.316442
1486	1.470030
1487	1.544091
1488	1.653705
1489	1.520785
1490	1.773184
1491	2.243552
1492	1.473580
1493	1.417474
1494	1.087845
1495	1.701867
1496	1.499342
1497	1.612309
1498	1.478076
1499	1.739518
1500	1.739218
1501	1.985318
1502	1.479797
1503	1.543564
1504	1.989231
1505	2.001353
1506	1.594635
1507	1.417882
1508	1.572100
1509	1.852914
1510	1.622746
1511	2.099077
1512	2.014321
1513	1.520956
1514	1.485789
1515	1.767462
1516	2.065932
1517	1.377853
1518	1.682339
1519	1.753342
1520	1.442546
1521	1.335824
1522	1.566156
1523	2.177747
1524	1.451039
1525	1.751459
1526	1.470576
1527	2.206484
1528	1.343552
1529	2.053745
1530	1.742916
1531	1.847901
1532	1.612300
1533	1.075187
1534	1.414059
1535	1.238730
1536	2.331585
1537	1.734676
1538	1.312067
1539	1.401055
1540	2.095962
1541	1.334442
1542	1.386865
1543	1.731449
1544	1.655266
1545	1.772018
1546	1.644330
1547	1.663822
1548	2.113614
1549	1.453354
1550	1.864534
1551	1.896193
1552	1.184664
1553	1.225328
1554	1.753669
1555	1.640685
1556	1.465593
1557	1.616715
1558	1.650047
1559	1.688141
1560	1.985035
1561	1.445199
1562	1.543369
1563	1.243076
1564	1.373702
1565	1.049956
1566	1.556012
1567	2.273638
1568	1.975328
1569	1.344322
1570	1.364743
1571	1.452173
1572	2.239988
1573	1.225422
1574	1.535800
1575	1.835986
1576	1.643899
1577	2.019237
1578	1.790377
1579	2.250524
1580	1.543695
1581	1.679437
1582	1.764726
1583	2.121246
1584	1.623813
1585	2.027313
1586	2.497260
1587	1.575950
1588	1.647023
1589	1.283553
1590	1.643955
1591	2.206581
1592	1.138570
1593	1.323011
1594	1.623761
1595	1.875211
1596	1.549357
1597	1.720414
1598	1.447600
1599	1.516527
1600	1.878818
1601	1.488424
1602	1.545639
1603	1.962643
1604	1.832985
1605	1.451665
1606	2.061844
1607	2.078147
1608	1.477395
1609	1.665707
1610	1.647201
1611	1.724074
1612	1.882729
1613	1.521373
1614	2.073754
1615	1.753678
1616	1.566614
1617	2.006435
1618	1.575137
1619	1.807625
1620	1.628757
1621	1.562359
1622	1.169138
1623	1.650938
1624	1.871411
1625	1.607917
1626	1.705305
1627	1.883779
1628	1.830781
1629	1.683378
1630	1.319808
1631	1.393236
1632	1.920340
1633	1.675138
1634	1.677284
1635	1.875582
1636	2.155534
1637	1.893366
1638	1.380260
1639	1.863928
1640	1.099944
1641	1.708436
1642	1.537348
1643	1.600461
1644	2.039483
1645	1.914054
1646	1.413760
1647	1.404187
1648	1.868110
1649	1.700780
1650	1.432400
1651	1.383296
1652	2.000712
1653	1.594825
1654	1.327587
1655	1.421929
1656	1.375897
1657	1.649806
1658	1.597113
1659	1.789085
1660	1.369802
1661	1.721106
1662	1.827255
1663	1.729393
1664	1.580491
1665	1.421667
1666	1.496023
1667	1.983978
1668	2.091182
1669	1.599054
1670	1.777974
1671	1.331569
1672	1.442570
1673	1.528817
1674	1.636395
1675	2.237617
1676	1.901318
1677	1.294543
1678	1.832562
1679	1.553705
1680	1.549510
1681	2.077102
1682	1.386310
1683	1.971544
1684	1.901266
1685	1.440751
1686	1.766260
1687	1.588378
1688	1.712157
1689	1.809751
1690	1.604994
1691	1.536325
1692	2.047910
1693	1.499893
1694	1.671357
1695	1.922181
1696	2.067284
1697	1.508108
1698	1.126365
1699	1.696885
1700	1.429569
1701	1.697638
1702	1.387588
1703	1.878225
1704	1.652204
1705	1.877548
1706	1.865931
1707	1.610589
1708	1.295246
1709	1.641577
1710	1.758723
1711	1.464969
1712	1.745503
1713	1.934474
1714	1.366373
1715	1.336145
1716	2.084934
1717	1.407542
1718	1.626311
1719	1.534030
1720	1.992627
1721	1.769947
1722	1.996031
1723	1.757390
1724	1.834420
1725	1.629369
1726	1.605539
1727	2.101156
1728	1.928148
1729	1.725709
1730	1.354004
1731	1.735409
1732	1.894509
1733	1.123768
1734	1.670129
1735	2.120586
1736	1.424327
1737	1.771515
1738	2.117116
1739	1.709417
1740	1.384248
1741	1.399531
1742	1.521681
1743	1.497758
1744	1.356547
1745	1.364283
1746	1.717007
1747	1.932049
1748	1.490657
1749	1.619275
1750	1.628341
1751	1.427799
1752	1.215397
1753	2.156117
1754	1.581899
1755	2.087321
1756	2.206872
1757	1.613855
1758	1.136179
1759	1.850024
1760	1.966560
1761	1.844660
1762	1.955697
1763	1.797941
1764	1.391363
1765	1.409055
1766	1.432017
1767	1.430599
1768	1.425178
1769	2.019643
1770	1.971741
1771	1.257836
1772	1.651031
1773	2.152545
1774	1.678744
1775	1.303435
1776	1.826465
1777	1.630754
1778	1.540969
1779	1.384154
1780	1.657573
1781	1.709633
1782	1.265082
1783	1.286647
1784	1.583779
1785	1.864149
1786	1.832069
1787	1.502702
1788	1.676745
1789	2.212070
1790	1.782654
1791	1.308031
1792	1.275804
1793	1.785423
1794	1.713680
1795	1.961161
1796	1.728842
1797	1.360316
1798	1.461124
1799	1.255798
1800	1.685755
1801	1.776212
1802	1.950429
1803	1.618659
1804	1.420660
1805	1.422660
1806	1.616029
1807	1.982130
1808	1.401891
1809	1.881782
1810	1.364092
1811	1.587520
1812	1.437229
1813	2.017599
1814	1.453476
1815	2.001937
1816	1.707122
1817	1.677714
1818	2.079996
1819	1.698023
1820	1.664011
1821	1.113417
1822	1.849977
1823	1.166186
1824	1.526592
1825	1.268475
1826	1.439383
1827	1.678721
1828	2.165412
1829	1.938653
1830	1.458836
1831	2.085016
1832	1.720729
1833	1.866709
1834	1.934242
1835	1.678977
1836	1.433482
1837	2.092563
1838	1.386490
1839	1.630026
1840	1.982893
1841	1.249606
1842	1.674555
1843	1.641822
1844	1.803823
1845	2.140540
1846	1.708971
1847	1.598895
1848	1.969739
1849	1.754818
1850	2.079880
1851	1.125059
1852	1.806897
1853	1.107475
1854	1.420542
1855	1.468286
1856	1.771488
1857	1.386601
1858	1.904664
1859	1.504344
1860	1.482513
1861	1.425247
1862	1.922701
1863	1.594622
1864	1.685946
1865	1.473933
1866	2.022232
1867	2.030138
1868	1.081769
1869	1.720513
1870	1.434635
